DateKey,OrderDate,RequiredDate,ShippedDate
1685,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1686,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1687,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1688,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1689,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1690,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1691,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1692,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-20 00:00:00
1693,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-23 00:00:00
1694,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-23 00:00:00
1695,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-23 00:00:00
1696,1998-02-18 00:00:00,1998-03-18 00:00:00,1998-02-23 00:00:00
1697,1998-02-19 00:00:00,1998-03-19 00:00:00,1998-02-27 00:00:00
1698,1998-02-19 00:00:00,1998-03-19 00:00:00,1998-02-27 00:00:00
1699,1998-02-19 00:00:00,1998-03-19 00:00:00,1998-02-25 00:00:00
1700,1998-02-19 00:00:00,1998-03-19 00:00:00,1998-02-25 00:00:00
1701,1998-02-20 00:00:00,1998-03-20 00:00:00,1998-03-06 00:00:00
1702,1998-02-20 00:00:00,1998-03-20 00:00:00,1998-02-26 00:00:00
1703,1998-02-20 00:00:00,1998-03-20 00:00:00,1998-03-04 00:00:00
1704,1998-02-23 00:00:00,1998-03-23 00:00:00,1998-02-26 00:00:00
1705,1998-02-23 00:00:00,1998-03-23 00:00:00,1998-02-26 00:00:00
1706,1998-02-23 00:00:00,1998-03-23 00:00:00,1998-03-03 00:00:00
1707,1998-02-23 00:00:00,1998-03-23 00:00:00,1998-03-03 00:00:00
1708,1998-02-24 00:00:00,1998-03-24 00:00:00,1998-03-04 00:00:00
1709,1998-02-24 00:00:00,1998-03-24 00:00:00,1998-03-04 00:00:00
1710,1998-02-24 00:00:00,1998-03-24 00:00:00,1998-03-04 00:00:00
1711,1998-02-24 00:00:00,1998-03-24 00:00:00,1998-02-27 00:00:00
1712,1998-02-24 00:00:00,1998-03-24 00:00:00,1998-02-27 00:00:00
1713,1998-02-24 00:00:00,1998-03-24 00:00:00,1998-03-06 00:00:00
1714,1998-02-25 00:00:00,1998-03-11 00:00:00,1998-03-03 00:00:00
1715,1998-02-25 00:00:00,1998-03-25 00:00:00,1998-02-27 00:00:00
1716,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-06 00:00:00
1717,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-06 00:00:00
1718,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-10 00:00:00
1719,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-10 00:00:00
1720,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-10 00:00:00
1721,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-04 00:00:00
1722,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-04 00:00:00
1723,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-04 00:00:00
1724,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-05 00:00:00
1725,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-05 00:00:00
1726,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-05 00:00:00
1727,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-18 00:00:00
1728,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-18 00:00:00
1729,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-04 00:00:00
1730,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-04 00:00:00
1731,1998-02-26 00:00:00,1998-03-26 00:00:00,1998-03-04 00:00:00
1732,1998-02-27 00:00:00,1998-03-27 00:00:00,1998-03-02 00:00:00
1733,1998-02-27 00:00:00,1998-03-27 00:00:00,1998-03-02 00:00:00
1734,1998-02-27 00:00:00,1998-03-27 00:00:00,1998-03-02 00:00:00
1735,1998-02-27 00:00:00,1998-03-27 00:00:00,1998-03-02 00:00:00
1736,1998-02-27 00:00:00,1998-03-27 00:00:00,1998-03-09 00:00:00
1737,1998-02-27 00:00:00,1998-03-27 00:00:00,1998-03-09 00:00:00
1738,1998-02-27 00:00:00,1998-03-27 00:00:00,1998-03-09 00:00:00
1739,1998-03-02 00:00:00,1998-03-30 00:00:00,1998-03-11 00:00:00
1740,1998-03-02 00:00:00,1998-03-30 00:00:00,1998-03-11 00:00:00
1741,1998-03-02 00:00:00,1998-03-30 00:00:00,1998-03-11 00:00:00
1742,1998-03-02 00:00:00,1998-03-30 00:00:00,1998-03-11 00:00:00
1743,1998-03-02 00:00:00,1998-03-30 00:00:00,1998-03-04 00:00:00
1744,1998-03-02 00:00:00,1998-03-30 00:00:00,1998-03-04 00:00:00
1745,1998-03-02 00:00:00,1998-03-30 00:00:00,1998-03-04 00:00:00
1746,1998-03-03 00:00:00,1998-03-31 00:00:00,1998-03-09 00:00:00
1747,1998-03-03 00:00:00,1998-04-14 00:00:00,1998-03-09 00:00:00
1748,1998-03-03 00:00:00,1998-04-14 00:00:00,1998-03-09 00:00:00
1749,1998-03-03 00:00:00,1998-03-31 00:00:00,1998-03-05 00:00:00
1750,1998-03-03 00:00:00,1998-03-31 00:00:00,1998-03-05 00:00:00
1751,1998-03-03 00:00:00,1998-04-14 00:00:00,1998-03-13 00:00:00
1752,1998-03-03 00:00:00,1998-04-14 00:00:00,1998-03-13 00:00:00
1753,1998-03-03 00:00:00,1998-04-14 00:00:00,1998-03-13 00:00:00
1754,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-04-08 00:00:00
1755,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-04-08 00:00:00
1756,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-04-08 00:00:00
1757,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-03-13 00:00:00
1758,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-03-13 00:00:00
1759,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-03-11 00:00:00
1760,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-03-11 00:00:00
1761,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-03-11 00:00:00
1762,1998-03-04 00:00:00,1998-04-01 00:00:00,1998-03-11 00:00:00
1763,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-04-08 00:00:00
1764,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-04-08 00:00:00
1765,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-04-08 00:00:00
1766,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-03-18 00:00:00
1767,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-03-18 00:00:00
1768,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-03-12 00:00:00
1769,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-03-12 00:00:00
1770,1998-03-05 00:00:00,1998-04-02 00:00:00,1998-03-12 00:00:00
1771,1998-03-06 00:00:00,1998-04-17 00:00:00,1998-03-18 00:00:00
1772,1998-03-06 00:00:00,1998-04-17 00:00:00,1998-03-18 00:00:00
1773,1998-03-06 00:00:00,1998-04-17 00:00:00,1998-03-18 00:00:00
1774,1998-03-06 00:00:00,1998-04-17 00:00:00,1998-03-18 00:00:00
1775,1998-03-06 00:00:00,1998-03-20 00:00:00,1998-03-19 00:00:00
1776,1998-03-06 00:00:00,1998-03-20 00:00:00,1998-03-19 00:00:00
1777,1998-03-06 00:00:00,1998-04-03 00:00:00,1998-03-24 00:00:00
1778,1998-03-06 00:00:00,1998-04-03 00:00:00,1998-03-24 00:00:00
1779,1998-03-06 00:00:00,1998-04-03 00:00:00,1998-03-24 00:00:00
1780,1998-03-06 00:00:00,1998-04-03 00:00:00,1998-03-24 00:00:00
1781,1998-03-06 00:00:00,1998-04-03 00:00:00,1998-03-16 00:00:00
1782,1998-03-06 00:00:00,1998-04-03 00:00:00,1998-03-16 00:00:00
1783,1998-03-09 00:00:00,1998-04-06 00:00:00,1998-03-12 00:00:00
1784,1998-03-09 00:00:00,1998-04-06 00:00:00,1998-03-18 00:00:00
1785,1998-03-09 00:00:00,1998-04-06 00:00:00,1998-03-18 00:00:00
1786,1998-03-09 00:00:00,1998-04-06 00:00:00,1998-03-18 00:00:00
1787,1998-03-09 00:00:00,1998-04-06 00:00:00,1998-03-18 00:00:00
1788,1998-03-10 00:00:00,1998-03-24 00:00:00,1998-03-13 00:00:00
1789,1998-03-10 00:00:00,1998-03-24 00:00:00,1998-03-13 00:00:00
1790,1998-03-10 00:00:00,1998-04-07 00:00:00,1998-03-16 00:00:00
1791,1998-03-10 00:00:00,1998-04-07 00:00:00,1998-03-16 00:00:00
1792,1998-03-10 00:00:00,1998-04-07 00:00:00,1998-03-16 00:00:00
1793,1998-03-10 00:00:00,1998-04-07 00:00:00,1998-03-16 00:00:00
1794,1998-03-10 00:00:00,1998-04-07 00:00:00,1998-03-13 00:00:00
1795,1998-03-10 00:00:00,1998-04-07 00:00:00,1998-03-13 00:00:00
1796,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-23 00:00:00
1797,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-23 00:00:00
1798,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-20 00:00:00
1799,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-20 00:00:00
1800,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-20 00:00:00
1801,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-20 00:00:00
1802,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-18 00:00:00
1803,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-19 00:00:00
1804,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-19 00:00:00
1805,1998-03-11 00:00:00,1998-04-08 00:00:00,1998-03-19 00:00:00
1806,1998-03-12 00:00:00,1998-03-26 00:00:00,1998-03-13 00:00:00
1807,1998-03-12 00:00:00,1998-03-26 00:00:00,1998-03-13 00:00:00
1808,1998-03-12 00:00:00,1998-03-26 00:00:00,1998-03-13 00:00:00
1809,1998-03-12 00:00:00,1998-04-09 00:00:00,1998-03-18 00:00:00
1810,1998-03-12 00:00:00,1998-04-09 00:00:00,1998-03-18 00:00:00
1811,1998-03-12 00:00:00,1998-04-09 00:00:00,1998-03-19 00:00:00
1812,1998-03-12 00:00:00,1998-04-09 00:00:00,1998-03-19 00:00:00
1813,1998-03-12 00:00:00,1998-04-09 00:00:00,1998-03-19 00:00:00
1814,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-16 00:00:00
1815,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-19 00:00:00
1816,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-19 00:00:00
1817,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-19 00:00:00
1818,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-17 00:00:00
1819,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-17 00:00:00
1820,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-17 00:00:00
1821,1998-03-13 00:00:00,1998-04-10 00:00:00,1998-03-17 00:00:00
1822,1998-03-16 00:00:00,1998-04-13 00:00:00,1998-03-23 00:00:00
1823,1998-03-16 00:00:00,1998-04-27 00:00:00,1998-04-07 00:00:00
1824,1998-03-16 00:00:00,1998-04-27 00:00:00,1998-04-07 00:00:00
1825,1998-03-16 00:00:00,1998-04-27 00:00:00,1998-04-07 00:00:00
1826,1998-03-16 00:00:00,1998-04-27 00:00:00,1998-03-24 00:00:00
1827,1998-03-16 00:00:00,1998-04-27 00:00:00,1998-03-24 00:00:00
1828,1998-03-16 00:00:00,1998-03-30 00:00:00,1998-03-25 00:00:00
1829,1998-03-16 00:00:00,1998-03-30 00:00:00,1998-03-25 00:00:00
1830,1998-03-17 00:00:00,1998-04-28 00:00:00,1998-03-20 00:00:00
1831,1998-03-17 00:00:00,1998-04-28 00:00:00,1998-03-20 00:00:00
1832,1998-03-17 00:00:00,1998-04-28 00:00:00,1998-03-20 00:00:00
1833,1998-03-17 00:00:00,1998-04-28 00:00:00,1998-03-20 00:00:00
1834,1998-03-17 00:00:00,1998-04-14 00:00:00,1998-03-20 00:00:00
1835,1998-03-17 00:00:00,1998-04-28 00:00:00,1998-03-20 00:00:00
1836,1998-03-17 00:00:00,1998-04-28 00:00:00,1998-03-20 00:00:00
1837,1998-03-17 00:00:00,1998-04-28 00:00:00,1998-03-20 00:00:00
1838,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00
1839,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00
1840,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00
1841,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00
1842,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00
1843,1998-03-18 00:00:00,1998-04-15 00:00:00,1998-03-27 00:00:00
1844,1998-03-18 00:00:00,1998-04-29 00:00:00,1998-03-23 00:00:00
1845,1998-03-19 00:00:00,1998-04-02 00:00:00,1998-04-08 00:00:00
1846,1998-03-19 00:00:00,1998-04-02 00:00:00,1998-04-08 00:00:00
1847,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-30 00:00:00
1848,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-30 00:00:00
1849,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00
1850,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00
1851,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00
1852,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00
1853,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-23 00:00:00
1854,1998-03-19 00:00:00,1998-04-16 00:00:00,1998-03-26 00:00:00
1855,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-24 00:00:00
1856,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-24 00:00:00
1857,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-24 00:00:00
1858,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-03-30 00:00:00
1859,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-04-08 00:00:00
1860,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-04-08 00:00:00
1861,1998-03-20 00:00:00,1998-04-17 00:00:00,1998-04-08 00:00:00
1862,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-02 00:00:00
1863,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-02 00:00:00
1864,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-01 00:00:00
1865,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-01 00:00:00
1866,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-04-01 00:00:00
1867,1998-03-23 00:00:00,1998-04-20 00:00:00,1998-03-30 00:00:00
1868,1998-03-24 00:00:00,1998-04-07 00:00:00,1998-04-24 00:00:00
1869,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-04-02 00:00:00
1870,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-26 00:00:00
1871,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-26 00:00:00
1872,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-27 00:00:00
1873,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-27 00:00:00
1874,1998-03-24 00:00:00,1998-04-21 00:00:00,1998-03-27 00:00:00
1875,1998-03-25 00:00:00,1998-04-08 00:00:00,1998-04-03 00:00:00
1876,1998-03-25 00:00:00,1998-04-22 00:00:00,1998-03-27 00:00:00
1877,1998-03-25 00:00:00,1998-04-22 00:00:00,1998-03-27 00:00:00
1878,1998-03-25 00:00:00,1998-05-06 00:00:00,1998-04-03 00:00:00
1879,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00
1880,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00
1881,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00
1882,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-10 00:00:00
1883,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00
1884,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00
1885,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00
1886,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-04-23 00:00:00
1887,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00
1888,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00
1889,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00
1890,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00
1891,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00
1892,1998-03-26 00:00:00,1998-04-23 00:00:00,1998-03-31 00:00:00
1893,1998-03-27 00:00:00,1998-05-08 00:00:00,1998-04-17 00:00:00
1894,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-02 00:00:00
1895,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-08 00:00:00
1896,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-08 00:00:00
1897,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-06 00:00:00
1898,1998-03-27 00:00:00,1998-04-24 00:00:00,1998-04-06 00:00:00
1899,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-03 00:00:00
1900,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-03 00:00:00
1901,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-03 00:00:00
1902,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-02 00:00:00
1903,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-02 00:00:00
1904,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-02 00:00:00
1905,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00
1906,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00
1907,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00
1908,1998-03-30 00:00:00,1998-04-27 00:00:00,1998-04-21 00:00:00
1909,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-06 00:00:00
1910,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-06 00:00:00
1911,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-06 00:00:00
1912,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-10 00:00:00
1913,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-10 00:00:00
1914,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-02 00:00:00
1915,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-02 00:00:00
1916,1998-03-31 00:00:00,1998-04-28 00:00:00,1998-04-02 00:00:00
1917,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00
1918,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00
1919,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00
1920,1998-04-01 00:00:00,1998-05-13 00:00:00,1998-04-07 00:00:00
1921,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-07 00:00:00
1922,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-07 00:00:00
1923,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-07 00:00:00
1924,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-03 00:00:00
1925,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-10 00:00:00
1926,1998-04-01 00:00:00,1998-04-29 00:00:00,1998-04-10 00:00:00
1927,1998-04-02 00:00:00,1998-04-16 00:00:00,1998-04-09 00:00:00
1928,1998-04-02 00:00:00,1998-04-30 00:00:00,1998-04-06 00:00:00
1929,1998-04-02 00:00:00,1998-04-30 00:00:00,1998-04-06 00:00:00
1930,1998-04-02 00:00:00,1998-04-30 00:00:00,1998-04-10 00:00:00
1931,1998-04-03 00:00:00,1998-05-15 00:00:00,1998-04-13 00:00:00
1932,1998-04-03 00:00:00,1998-05-15 00:00:00,1998-04-13 00:00:00
1933,1998-04-03 00:00:00,1998-05-15 00:00:00,1998-04-13 00:00:00
1934,1998-04-03 00:00:00,1998-04-17 00:00:00,1998-04-17 00:00:00
1935,1998-04-03 00:00:00,1998-04-17 00:00:00,1998-04-17 00:00:00
1936,1998-04-03 00:00:00,1998-04-17 00:00:00,1998-04-17 00:00:00
1937,1998-04-03 00:00:00,1998-04-17 00:00:00,1998-04-17 00:00:00
1938,1998-04-03 00:00:00,1998-05-01 00:00:00,1998-04-10 00:00:00
1939,1998-04-03 00:00:00,1998-05-01 00:00:00,1998-04-10 00:00:00
1940,1998-04-03 00:00:00,1998-05-01 00:00:00,1998-04-10 00:00:00
1941,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-14 00:00:00
1942,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-14 00:00:00
1943,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-14 00:00:00
1944,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-14 00:00:00
1945,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-14 00:00:00
1946,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-14 00:00:00
1947,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-14 00:00:00
1948,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-16 00:00:00
1949,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-16 00:00:00
1950,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-16 00:00:00
1951,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-16 00:00:00
1952,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-08 00:00:00
1953,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-08 00:00:00
1954,1998-04-06 00:00:00,1998-05-04 00:00:00,1998-04-08 00:00:00
1955,1998-04-07 00:00:00,1998-05-05 00:00:00,1998-04-20 00:00:00
1956,1998-04-07 00:00:00,1998-05-05 00:00:00,1998-04-20 00:00:00
1957,1998-04-07 00:00:00,1998-05-05 00:00:00,1998-04-10 00:00:00
1958,1998-04-07 00:00:00,1998-05-05 00:00:00,1998-04-10 00:00:00
1959,1998-04-07 00:00:00,1998-05-05 00:00:00,1998-04-15 00:00:00
1960,1998-04-07 00:00:00,1998-05-05 00:00:00,1998-04-15 00:00:00
1961,1998-04-08 00:00:00,1998-05-06 00:00:00,1998-04-13 00:00:00
1962,1998-04-08 00:00:00,1998-05-06 00:00:00,1998-04-13 00:00:00
1963,1998-04-08 00:00:00,1998-05-06 00:00:00,1998-04-13 00:00:00
1964,1998-04-08 00:00:00,1998-05-06 00:00:00,
1965,1998-04-08 00:00:00,1998-05-06 00:00:00,
1966,1998-04-08 00:00:00,1998-05-06 00:00:00,
1967,1998-04-08 00:00:00,1998-05-06 00:00:00,1998-04-10 00:00:00
1968,1998-04-08 00:00:00,1998-05-06 00:00:00,1998-04-10 00:00:00
1969,1998-04-08 00:00:00,1998-05-06 00:00:00,1998-04-10 00:00:00
1970,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-21 00:00:00
1971,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-21 00:00:00
1972,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-13 00:00:00
1973,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-13 00:00:00
1974,1998-04-09 00:00:00,1998-04-23 00:00:00,1998-04-17 00:00:00
1975,1998-04-09 00:00:00,1998-04-23 00:00:00,1998-04-17 00:00:00
1976,1998-04-09 00:00:00,1998-04-23 00:00:00,1998-04-17 00:00:00
1977,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-10 00:00:00
1978,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-10 00:00:00
1979,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-10 00:00:00
1980,1998-04-09 00:00:00,1998-05-07 00:00:00,1998-04-10 00:00:00
1981,1998-04-10 00:00:00,1998-05-08 00:00:00,1998-04-15 00:00:00
1982,1998-04-10 00:00:00,1998-04-24 00:00:00,1998-04-20 00:00:00
1983,1998-04-10 00:00:00,1998-04-24 00:00:00,1998-04-20 00:00:00
1984,1998-04-10 00:00:00,1998-05-08 00:00:00,1998-04-13 00:00:00
1985,1998-04-10 00:00:00,1998-05-08 00:00:00,1998-04-13 00:00:00
1986,1998-04-13 00:00:00,1998-05-11 00:00:00,1998-04-20 00:00:00
1987,1998-04-13 00:00:00,1998-05-11 00:00:00,1998-04-20 00:00:00
1988,1998-04-13 00:00:00,1998-05-11 00:00:00,1998-04-20 00:00:00
1989,1998-04-13 00:00:00,1998-05-11 00:00:00,1998-04-16 00:00:00
1990,1998-04-13 00:00:00,1998-05-11 00:00:00,1998-04-16 00:00:00
1991,1998-04-13 00:00:00,1998-05-11 00:00:00,1998-04-16 00:00:00
1992,1998-04-13 00:00:00,1998-05-11 00:00:00,
1993,1998-04-13 00:00:00,1998-05-11 00:00:00,
1994,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-04-16 00:00:00
1995,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-04-21 00:00:00
1996,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-04-21 00:00:00
1997,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-04-21 00:00:00
1998,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-04-21 00:00:00
1999,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-04-21 00:00:00
2000,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-05-04 00:00:00
2001,1998-04-14 00:00:00,1998-05-12 00:00:00,1998-05-04 00:00:00
2002,1998-04-14 00:00:00,1998-04-28 00:00:00,1998-04-24 00:00:00
2003,1998-04-14 00:00:00,1998-04-28 00:00:00,1998-04-24 00:00:00
2004,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-20 00:00:00
2005,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-20 00:00:00
2006,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-20 00:00:00
2007,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-20 00:00:00
2008,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-24 00:00:00
2009,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-24 00:00:00
2010,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-28 00:00:00
2011,1998-04-15 00:00:00,1998-05-13 00:00:00,1998-04-28 00:00:00
2012,1998-04-16 00:00:00,1998-05-14 00:00:00,1998-04-20 00:00:00
2013,1998-04-16 00:00:00,1998-05-14 00:00:00,1998-04-20 00:00:00
2014,1998-04-16 00:00:00,1998-05-14 00:00:00,1998-04-22 00:00:00
2015,1998-04-16 00:00:00,1998-05-14 00:00:00,1998-04-22 00:00:00
2016,1998-04-16 00:00:00,1998-05-14 00:00:00,1998-04-27 00:00:00
2017,1998-04-16 00:00:00,1998-05-14 00:00:00,1998-04-27 00:00:00
2018,1998-04-17 00:00:00,1998-05-15 00:00:00,1998-04-27 00:00:00
